شماره ترمینال,SumOfتعداد برداشت وجه,SumOfمبلغ برداشت وجه,SumOfکارمزد برداشت وجه,SumOfتعداد مانده گیری,SumOfکارمزد مانده گیری,SumOfتعداد پرداخت قبض,SumOfمبلغ پرداخت قبض,SumOfکارمزد شتابی پرداخت قبض,SumOfتعداد خرید شارژ,SumOfمبلغ خرید شارژ,SumOfکارمزد شتابی خرید شارژ,SumOfتعداد انتقال وجه,SumOfمبلغ انتقال وجه,SumOfکارمزد شتابی انتقال وجه,SumOfتعداد سایر تراکنش ها,SumOfمبلغ سایر تراکنش ها,tedad_kol,Expr1
312723,8485,6652520000,52958485,3018,1437500,192,77494000,268500,1127,37110000,1591500,4062,23200997279,12433500,4846,34031757441,21730,68689485
309183,7768,5517250000,40578150,3115,1142500,197,93374000,228000,882,31070000,1192500,4132,27394622689,12870500,5627,38384255936,21721,56011650
207992,6660,6605900000,40077500,2069,656000,435,767509000,418500,529,28130000,604500,5331,43526252271,15738000,6667,52067507584,21691,57494500
385771,7990,5496710000,45029090,2711,1307500,253,138084000,369000,780,28890000,1140000,4636,23290273559,14112500,5319,31146419954,21689,61958090
223016,6701,7256450000,45720225,2353,835500,563,586130000,537000,680,35130000,823500,5075,40148203336,15213500,6314,51229636935,21686,63129725
386314,8926,5728320000,45669735,3452,1652500,305,162803000,427500,1695,48290000,2422500,3351,16172972373,10161500,3917,23201735056,21646,60333735
307935,8554,6881820000,55476525,3361,1627500,333,139363000,478500,1409,42480000,2022000,3663,20326675989,11131500,4324,28762132469,21644,70736025
386353,8074,6598920000,53231505,2621,1247000,351,168306000,478500,774,35940000,1110000,4546,23189008757,13824000,5267,33858606838,21633,69891005
386335,8157,5446020000,45962220,3199,1584000,344,100272000,514500,1200,39520000,1783500,3958,18125291635,11941000,4724,26987600024,21582,61785220
384975,6947,6614900000,44739750,2461,854500,865,650284000,964500,601,34430000,724500,4684,33005669883,14239500,6018,42516581171,21576,61522750
384954,5660,5571200000,37373225,2447,876000,541,458727000,544500,499,26910000,567000,5515,41483275517,16570000,6912,55332446561,21574,55930725
386094,7688,5883520000,47887130,3207,1555500,252,98378000,351000,1502,42590000,2157000,4068,21468550400,12395000,4700,31268791336,21417,64345630
386053,8839,7137490000,60080295,3434,1698000,594,217971000,882000,1324,41050000,1968000,3325,16168030419,10079500,3895,23778552969,21411,74707795
386198,6370,5880850000,38154800,2336,819000,516,335463000,522000,485,27470000,555000,5175,39508315751,15382500,6491,51684050972,21373,55433300
222234,7962,6585000000,10244625,2534,507500,559,255262000,178500,889,33330000,508500,3482,23310721270,8574500,5947,28056104664,21373,20013625
386312,9447,6498550000,54483725,3531,1743500,229,68492000,343500,1677,44660000,2505000,2958,12146879866,8941500,3519,19775469277,21361,68017225
385344,9687,7751720000,64680070,3061,1516500,298,113430000,436500,1366,41890000,2034000,3172,15376137000,9587500,3765,22246653521,21349,78254570
346195,7364,6119850000,39718800,2121,723500,456,278710000,474000,485,23180000,574500,4709,36621645769,13699000,6159,47530933994,21294,55189800
364388,9058,5441630000,44578760,3506,1710000,221,63351000,304500,1868,45130000,2739000,3044,13410637406,9239000,3591,18503270047,21288,58571260
384814,8078,5645650000,46722800,3030,1461000,218,98435000,318000,1548,51280000,2256000,3893,14208988948,11787000,4506,19684413331,21273,62544800
227309,6511,6237550000,43389525,2539,999500,390,320843000,415500,583,30910000,714000,5090,37268715487,15479000,6152,46973961306,21265,60997525
365626,7922,5884100000,47319330,3255,1547500,271,165658000,381000,1390,43980000,2019000,3846,18290590281,11773000,4564,26950520320,21248,63039830
224736,6850,5181880000,40890100,2857,1340500,449,212610000,640500,1080,40900000,1530000,4638,26319566562,14155500,5348,34576231528,21222,58556600
350524,5786,5138750000,36878015,2749,1083500,201,115779000,240000,1097,48980000,1384500,5039,32862390240,15705500,6280,46363233390,21152,55291515
224949,6055,6087300000,38778275,2420,768000,407,375013000,355500,454,22420000,478500,5002,43236441242,14582500,6732,57591841640,21070,54962775
386067,8511,5965820000,50246730,2988,1479000,248,70905000,366000,1159,39580000,1732500,3745,18870645398,11322500,4393,25551188089,21044,65146730
386331,7785,5291610000,43219355,3069,1482000,260,109337000,376500,1729,45200000,2515500,3765,17856701488,11476000,4432,24068587896,21040,59069355
386374,9292,6913190000,55269550,3141,1510000,275,65823000,399000,1612,41340000,2314500,3059,14350397530,9273500,3615,23510187750,20994,68766550
384940,9086,7247930000,58748090,3135,1512000,211,89566000,304500,1343,35080000,1918500,3253,15138599768,9905500,3949,21602574982,20977,72388590
224429,7183,7233950000,52707140,2664,1047000,419,216931000,528000,779,39830000,975000,4406,27640203914,13467000,5513,36774818231,20964,68724140
385686,6263,4386280000,34799255,3018,1438000,504,209670000,678000,839,28970000,1189500,4815,22905428952,14681500,5483,28985643466,20922,52786255
224912,6853,4827480000,37968820,2788,1325500,482,194059000,655500,1082,32270000,1543500,4502,22503694526,13652000,5211,30016136140,20918,55145320
385785,9276,6432690000,54382490,3115,1544500,388,133885000,576000,1311,39420000,1960500,3029,14266926872,9122500,3750,21449352509,20869,67585990
266524,5573,6325400000,37623125,2034,652000,1048,883963000,912000,405,25330000,402000,5185,41929445316,15412500,6621,55033629710,20866,55001625
225981,5985,5935350000,35543175,2214,680500,474,542424000,451500,555,23260000,601500,4923,36845620120,15375000,6650,49275739036,20801,52651675
386355,8097,5737760000,46431845,2752,1328500,317,163876000,445500,1386,45440000,1993500,3808,18573982511,11603500,4440,26386817852,20800,61802845
384701,7163,5783170000,46123295,2705,1281500,325,245569000,447000,1445,52810000,2059500,4269,22846701270,13053000,4888,30906805753,20795,62964295
224427,6451,4072850000,28939525,2609,926500,225,167311000,255000,841,30440000,1123500,4236,29160339201,13027000,6406,40566592154,20768,44271525
224364,6047,4621850000,27983275,1654,531000,258,209541000,207000,579,24940000,672000,5239,42365294199,15305000,6970,55481130500,20747,44698275
222137,5846,5509450000,36319225,2362,818000,569,601301000,591000,534,29380000,600000,5039,41556990413,15074000,6391,54314231958,20741,53402225
386033,9032,6752750000,56340550,2755,1352000,207,77859000,304500,1452,41080000,2152500,3252,15186256003,9806500,3945,21640779395,20643,69956050
385705,7898,5970060000,50049530,2821,1397500,427,205778000,636000,1264,39260000,1875000,3750,16608402902,11317000,4439,23440998783,20599,65275030
216608,6750,6380800000,38264450,2251,693500,465,299533000,402000,413,20620000,486000,4677,35070823110,13958500,6039,46133756769,20595,53804450
385511,7882,5127040000,42904090,2798,1374500,142,71448000,210000,1381,40920000,2052000,3784,16891181768,11464000,4523,24558053218,20510,58004590
222347,5740,5811750000,38226200,2058,707500,373,244393000,376500,344,18890000,390000,4950,40480646092,14744000,7023,59783758353,20488,54444200
220640,5548,4188600000,27550200,1974,634000,352,231680000,354000,600,24200000,733500,5078,43166662678,14776000,6895,56555864407,20447,44047700
222966,6557,6868600000,43301125,1774,626000,560,471637000,486000,230,13120000,258000,4802,38440560788,14393000,6506,55348029263,20429,59064125
384524,8433,6491530000,53595475,2555,1236000,508,300173000,750000,1188,45780000,1746000,3484,18200764928,10578500,4257,24826560992,20425,67905975
224742,6830,4201290000,33705050,2742,1301000,461,640046000,610500,1384,40560000,1983000,4135,22162740741,12599500,4866,32998318665,20418,50199050
312719,6643,5356980000,42980845,2686,1286000,423,184329000,589500,1050,37040000,1524000,4455,24433988658,13612000,5148,32526465029,20405,59992345
271748,6839,7384900000,47683725,2076,744000,458,329278000,403500,736,34700000,871500,4601,31223280924,13877000,5616,42193202976,20326,63579725
386278,8303,4907120000,39633460,3487,1697000,284,89456000,405000,1721,45360000,2529000,3002,13962790052,9136000,3489,18855968705,20286,53400460
208068,7665,5165050000,33476400,2109,602000,312,199086000,336000,741,37970000,934500,3913,32952324051,11658000,5530,49656653795,20270,47006900
384677,5711,5034770000,35219750,2258,954500,666,386135000,804000,556,27900000,687000,5127,31827699397,15077000,5942,40718448395,20260,52742250
208088,7218,6562500000,40065600,2214,661000,414,290970000,361500,390,22810000,451500,4324,34762328315,13024500,5665,44065674592,20225,54564100
272707,6456,5783200000,38241925,2284,810500,332,190627000,333000,418,20740000,484500,4725,33649671973,14090500,6005,41204811441,20220,53960425
385729,6546,4693890000,39537495,3038,1502000,282,89133000,418500,1110,38770000,1636500,4217,20228813590,12735000,4967,29776381340,20160,55829495
384379,6142,6628000000,43832375,2369,901000,544,306292000,567000,505,26950000,615000,4768,32988965495,14462500,5812,40927438779,20140,60377875
386052,8175,6473030000,54087030,2657,1317000,344,132325000,504000,1315,41990000,1957500,3463,18529186786,10476000,4168,25167407788,20122,68341530
281763,6288,5985700000,36465000,2000,607500,648,436515000,714000,482,23100000,526500,4706,37353087336,13955000,5920,48226577382,20044,52268000
319612,5796,4862140000,35078820,2500,1110000,333,175465000,427500,746,31560000,955500,4975,24885931095,15179500,5690,32424625474,20040,52751320
385671,6222,6519850000,42043975,2081,658000,465,271345000,493500,342,19840000,378000,4727,42809026999,14164500,6174,54118699659,20011,57737975
386074,6260,4528150000,37561585,2709,1310000,137,86250000,199500,1053,34920000,1512000,4404,22753828294,13366500,5390,31618170126,19953,53949585
326834,5293,6574910000,39154060,1886,600500,720,942686000,595500,403,23940000,445500,5193,51812124589,15394000,6456,66278494295,19951,56189560
224922,7837,5328210000,41423815,2639,1230000,414,347706000,537000,834,26150000,1186500,3809,21417658233,11543000,4415,26731020665,19948,55920315
224784,5077,6537150000,38329475,2061,646500,637,1309606000,558000,413,23750000,468000,5234,48894258365,15364500,6419,63496455815,19841,55366475
278974,6596,6726550000,44057200,1962,697000,723,910468000,738000,451,22380000,550500,4530,36056675414,13668000,5576,45117226777,19838,59710700
384674,6893,5098270000,40826605,2821,1343500,189,119887000,241500,994,32600000,1381500,4091,24325296276,12413000,4834,32806407297,19822,56206105
207973,8087,4842600000,29984175,2193,550500,359,254378000,333000,585,23630000,649500,3342,26716307806,9803000,5229,38710082262,19795,41320175
224504,7035,6279100000,40040525,2149,731500,314,345946000,279000,500,24600000,616500,4201,33803562807,12456000,5579,45971702437,19778,54123525
386309,7455,5685300000,48033925,2923,1453000,175,72041000,258000,1845,49240000,2746500,3388,14854559102,10212000,3991,21107555850,19777,62703425
279241,5600,6338640000,39170380,1984,662500,542,545394000,462000,439,27850000,495000,5008,44659709359,14728500,6157,57557487038,19730,55518380
224774,6622,6835400000,46002000,2160,760500,342,254862000,369000,415,27980000,487500,4483,35594751740,13499000,5697,45920826092,19719,61118000
258391,5497,6138300000,40465525,2294,808000,660,974080000,729000,423,25440000,505500,4754,35673344011,14254000,5996,45279578113,19624,56762025
385867,6177,4124980000,34195925,2673,1313500,170,71918000,237000,1454,48180000,2122500,4203,19264116302,12768500,4889,26280517717,19566,50637425
386056,8215,6896030000,58221260,2928,1458000,362,130952000,543000,1383,41100000,2067000,3078,16004184764,9333000,3571,20925355064,19537,71622260
280644,6451,4274050000,27013850,2427,669000,509,279614000,558000,860,34810000,994500,3549,30496461519,10499000,5736,44712350436,19532,39734350
225569,5557,5088850000,33418175,2490,897000,501,394341000,522000,512,27970000,537000,4748,33902951719,14109500,5671,42454793470,19479,49483675
226089,6484,4344700000,30553250,1501,456500,174,252928000,177000,393,17590000,496500,4520,54289690019,12994500,6406,75426781296,19478,44677750
386040,7193,4899720000,41073020,3138,1553000,264,88475000,375000,1244,40400000,1842000,3479,16979977927,10539500,4145,27294969054,19463,55382520
224557,7814,5547550000,33684650,1880,555000,303,228653000,256500,453,20090000,523500,3721,28307455169,10905500,5264,40096040907,19435,45925150
384806,6365,4243300000,35646535,2940,1455000,206,107240000,304500,1216,41160000,1807500,3965,17869369109,11968000,4691,23811811946,19383,51181535
224384,7332,6042850000,42740975,2353,890500,189,112926000,201000,881,31440000,1147500,3687,21209828627,11240500,4928,30210901259,19370,56220475
263014,5063,5198000000,35687250,2265,876500,516,330167000,580500,429,23150000,510000,4996,37350748872,15176000,6089,49842570796,19358,52830250
385821,7325,5697800000,45282050,2395,1098000,997,666812000,1402500,1163,39430000,1629000,3402,15724352549,10345000,4070,20645329936,19352,59756550
386449,6990,6954000000,48453825,2126,790000,353,307458000,405000,386,22380000,459000,4212,32801128922,12703500,5285,43952871784,19352,62811325
385670,5516,5484290000,34294100,2013,704000,624,1217993000,561000,498,25140000,621000,4754,36812182521,14363000,5941,47443686825,19346,50543100
278985,6221,4408900000,28190675,1550,517500,546,666464000,543000,549,22820000,631500,4591,38214681070,13650500,5884,48944469574,19341,43533175
385342,6147,4235970000,35620270,2648,1295500,198,82599000,295500,1128,36860000,1677000,4267,19823273322,12904000,4919,26452984713,19307,51792270
216477,5062,5808250000,34280500,2330,687500,946,1526143000,772500,333,17990000,388500,4531,40868269744,13379000,6095,56250885153,19297,49508000
207975,5059,4719750000,26732500,2464,619500,439,348886000,310500,392,20450000,400500,4384,39760331824,12820500,6556,55271977945,19294,40883500
281761,5799,6032950000,36200650,2026,672000,539,474205000,541500,428,23710000,466500,4611,37441052676,13665000,5866,46632055411,19269,51545650
291243,8275,6064750000,51116450,3115,1540500,133,57743000,195000,1583,43510000,2343000,2810,14121215591,8483500,3351,21562681901,19267,63678450
296867,5243,3741650000,26561225,2409,931000,472,479442000,606000,1052,47260000,1413000,4423,26116465547,13571000,5667,35815639904,19266,43082225
386092,7438,5520440000,45292250,2610,1273500,215,90197000,313500,1155,29190000,1716000,3622,19870599550,10984500,4212,26174673640,19252,59579750
386065,7201,4651500000,39130175,2945,1456500,440,113395000,655500,1198,40280000,1783500,3420,16142002228,10328000,4021,23659418950,19225,53353675
386049,8156,6381490000,53970155,3030,1510500,446,202187000,579000,1355,40700000,2025000,2825,13270798498,8540000,3358,19912459976,19170,66624655
386412,6654,4911120000,39886505,3196,1542500,300,119905000,421500,1300,37400000,1860000,3551,17362511045,10816000,4157,23907040313,19158,54526505
305848,8410,5024050000,41686975,3150,1552000,360,122698000,522000,1815,49800000,2691000,2441,10892568564,7365000,2958,16521144619,19134,53816975
224830,5476,4662250000,29175400,2182,591500,600,601919000,580500,383,19790000,447000,4045,37534966802,11928000,6426,56675879092,19112,42722400
226114,4888,4477850000,25032500,2162,549000,485,413888000,460500,437,21960000,460500,4441,38241828597,13081500,6664,49711246342,19077,39584000
386264,5110,4961450000,32108750,2124,746000,513,583274000,547500,498,29820000,583500,4698,39305255971,14250000,6077,51310392545,19020,48235750
386276,7915,4879400000,41047350,2823,1396000,280,127137000,415500,1291,33950000,1930500,3039,13240754494,9208000,3654,22168582395,19002,53997350
386279,7316,4745190000,38394840,2730,1306500,216,116787000,292500,1309,40210000,1846500,3430,16766730747,10424000,3971,22117065327,18972,52264340
222229,6530,5406300000,9024450,2309,462500,525,249462000,150000,760,29570000,336000,3295,22512762777,8283500,5541,27091678972,18960,18256450
224977,5544,5654750000,36025975,2178,701500,414,387423000,385500,557,28160000,703500,4323,36464816267,12894500,5869,49391588897,18885,50710975
226199,6259,4590700000,34189380,1781,791500,208,130546000,282000,589,21990000,795000,4651,26854627400,14123500,5382,33932346386,18870,50181380
386069,6501,4557400000,37044700,2166,1034000,327,124354000,465000,1073,38980000,1581000,3981,18020966024,12096000,4725,26819424544,18773,52220700
222084,4551,4157200000,25215250,2379,677000,750,718462000,883500,600,22650000,634500,3932,30996958266,11916000,6535,45202319729,18747,39326250
326867,4676,3737700000,24862075,1131,312000,213,202333000,229500,254,14130000,297000,5245,55906571215,15004000,7162,77485261167,18681,40704575
224813,4691,4498150000,28549375,2119,613500,458,515554000,496500,371,19350000,420000,4467,41977171370,13274000,6575,60158602191,18681,43353375
224934,5503,4255870000,33511505,2506,1170500,293,154143000,417000,664,23580000,966000,4455,29699974246,13617500,5245,39633290091,18666,49682505
224806,5031,5136250000,26579500,1831,427000,447,446123000,337500,272,12660000,199500,4583,49217541738,13149000,6475,61272169748,18639,40692500
386401,5983,4394460000,36660585,2527,1241000,146,102916000,210000,1458,52960000,2134500,3893,18240637648,11790000,4574,27565437719,18581,52036085
223081,4710,4482850000,25711650,1748,453000,483,485485000,513000,411,18440000,406500,4645,45478917297,13639000,6535,62369509718,18532,40723150
224082,5896,6088550000,37195575,1819,596000,481,454083000,460500,447,23640000,523500,4335,37136186575,12805000,5532,45483446856,18510,51580575
224785,6248,5057800000,29049175,1941,552000,371,345914000,304500,465,23740000,502500,3955,33131819910,11599500,5467,43045412231,18447,42007675
386073,6779,4764670000,40141760,2586,1286500,340,94270000,498000,997,34520000,1483500,3540,17536327254,10679000,4204,24865353483,18446,54088760
386199,5968,6269350000,42227575,1971,733500,261,199523000,288000,736,34220000,889500,4266,28921055501,12995000,5190,37246001741,18392,57133575
346194,5257,5576950000,33332750,1906,585000,547,807133000,475500,375,23800000,433500,4527,39746672164,13388500,5739,55320958586,18351,48215250
224556,6181,5380950000,35346825,1971,643500,346,207260000,367500,405,19950000,498000,4088,36253695661,12227000,5334,44889066144,18325,49082825
224913,6718,4475270000,35490220,2572,1213500,286,157423000,399000,837,29060000,1194000,3634,19390049540,11126500,4226,24066040965,18273,49423220
224775,4544,4702450000,26316425,2129,610500,525,461721000,460500,311,18150000,297000,4531,36353966742,13097500,6210,52107220831,18250,40781925
226115,4626,4465250000,25608800,1910,566500,481,330089000,463500,319,14440000,295500,4255,34741118893,12648000,6650,51844288521,18241,39582300
299609,5811,3988550000,33017400,2412,1153000,1181,655131000,1746000,1236,42160000,1801500,3455,16476834951,10477500,4098,22173205510,18193,48195400
386242,5523,5498550000,35743350,2193,792500,474,328107000,450000,345,18760000,423000,4324,32606275988,13080000,5317,39558979826,18176,50488850
224831,5921,4642850000,32766225,2351,838000,201,118689000,259500,946,40140000,1239000,3701,24810063423,11329500,5034,38147134780,18154,46432225
385663,4795,4046000000,25032075,2119,634500,433,341974000,421500,500,20450000,528000,4246,40177422660,12566500,6052,54070080514,18145,39182575
203004,5252,4807750000,30411300,2362,830000,491,374756000,484500,443,25000000,466500,4293,32703685782,12820500,5303,41194834955,18144,45012800
386266,6258,4899750000,39573620,2285,1100000,252,181347000,328500,1120,39030000,1588500,3771,18985337813,11491500,4353,27159338915,18039,54082120
224553,8121,4787450000,27683650,1870,541500,293,713684000,252000,543,25180000,592500,2974,24229373119,8630500,4227,33579346942,18028,37700150
206476,5484,5307960000,32108410,1884,524500,367,276464000,343500,454,26830000,568500,4206,36309520688,12257500,5565,54216814697,17960,45802410
215505,5929,3804990000,28630295,2185,826000,562,426186000,721500,689,25730000,960000,3536,25361139545,10947500,5014,38395817978,17915,42085295
219559,5066,5341200000,30434675,2095,558500,584,411541000,538500,353,19950000,391500,4144,33602255146,12234000,5616,44282106239,17858,44157175
216538,6569,5562700000,37454400,1981,688500,420,453598000,408000,512,22730000,630000,3679,27779411947,10915500,4682,35013555385,17843,50096400
386431,8268,5362550000,45337725,2834,1407000,139,48066000,205500,1322,38310000,1972500,2412,10115074353,7261500,2862,14643269845,17837,56184225
216623,5867,5069950000,31556250,1658,547000,416,639394000,325500,388,19660000,406500,4170,32384920821,12379500,5279,41525689882,17778,45214750
385943,5867,4035120000,34137020,2621,1303500,278,161820000,415500,978,33470000,1459500,3674,17860363242,11045000,4309,23391242321,17727,48360520
386194,6450,5482500000,38026875,2121,771500,450,416669000,493500,529,24760000,678000,3611,26027187664,10717000,4553,37564133568,17714,50686875
374454,6465,4970720000,39989610,2840,1363000,282,219007000,390000,967,37170000,1402500,3299,17493012087,10027000,3857,24791974166,17710,53172110
386349,5774,4445740000,36416210,2729,1324500,183,67666000,246000,1168,28890000,1710000,3617,18632829925,10960000,4224,25668224658,17695,50656710
224507,4691,4012000000,18388900,2035,414000,604,483183000,423000,383,18680000,307500,3954,38971661971,11022000,6021,55639205580,17688,30555400
385773,5874,3868490000,32551940,2666,1319500,595,194130000,892500,1125,36050000,1675500,3428,16850067833,10319500,3967,23924896862,17655,46758940
263015,4768,5142750000,29564700,2059,581500,610,903388000,418500,334,18640000,336000,4191,31687339487,12253500,5676,42012533967,17638,43154200
204972,5177,4564600000,31179700,2028,620000,178,170181000,208500,668,23100000,811500,3987,30701378760,12492500,5499,42497557580,17537,45312200
386409,5569,4563690000,34733890,2385,1072000,270,156055000,339000,555,21150000,777000,3991,23912839901,12225000,4683,30921614574,17453,49146890
386306,7656,4959070000,39993350,2770,1348500,236,69696000,343500,1252,34280000,1804500,2567,11439916983,7755500,2971,15962854766,17452,51245350
216536,4631,5151100000,29650975,1850,515000,431,523545000,399000,303,15330000,373500,4346,40901401363,12778500,5875,52861155024,17436,43716975
386280,6812,3733520000,30403735,3235,1573000,158,66997000,228000,1534,41520000,2242500,2611,11826469242,7946000,3072,16933592500,17422,42393235
384773,4998,3177230000,26215275,2792,1351000,464,180826000,666000,960,33130000,1410000,3759,19118398298,11362500,4444,25320921504,17417,41004775
224790,4090,3408200000,18022975,2033,464500,417,324620000,358500,332,13620000,360000,4130,39166139087,11755000,6384,56363829526,17386,30960975
299142,4097,3623120000,19120495,2118,512000,573,368799000,642000,415,16040000,408000,3981,37826784161,11844000,6190,53217042113,17374,32526495
386396,4903,3523300000,29148200,3800,1836000,219,101139000,318000,1437,40380000,2094000,3178,12297645336,9673500,3802,19242900546,17339,43069700
386310,8198,5167550000,43493225,2441,1203500,170,77408000,255000,1359,33580000,2026500,2366,8771105013,7136000,2774,13006253754,17308,54114225
292111,7752,4816600000,39373700,2911,1418500,149,43600000,202500,1429,36400000,2103000,2318,11984475154,7049000,2736,16479175277,17295,50146700
279233,4477,5602050000,33478100,1835,596000,508,784128000,412500,320,20180000,366000,4529,41254745872,13079000,5622,55233840386,17291,47931600
386352,6727,3701690000,30554015,3357,1653500,127,37838000,184500,1596,40390000,2346000,2485,10137444800,7536000,2965,14924493538,17257,42274015
385642,6259,4914150000,33983425,2004,686000,325,178412000,343500,640,22280000,805500,3388,22073890268,10555000,4567,31374065140,17183,46373425
221426,4679,3570350000,25878250,1950,768500,164,160637000,196500,1041,45690000,1326000,4207,24689190897,12913000,5131,33278117925,17172,41082250
227310,5037,5099200000,34354875,1920,739000,374,221560000,409500,373,19240000,460500,4271,31813616745,13089500,5180,42446872108,17155,49053375
224843,6968,6416620000,47055235,2263,860000,383,183136000,507000,772,21800000,1006500,2892,17723335063,8996500,3863,24219638804,17141,58425235
220159,5247,4349000000,30897925,2178,768500,81,52521000,84000,704,24000000,883500,3812,26278249405,11756000,5107,36613714556,17129,44389925
293966,6188,3999640000,31512050,2554,1206000,323,142430000,466500,1517,49800000,2137500,3011,13246528368,9189000,3529,17714027693,17122,44511050
224992,6316,5777950000,36112675,2432,744500,292,191348000,280500,780,28460000,849000,3008,19798570221,8974500,4277,26988188338,17105,46961175
281962,5667,5300010000,32958240,1432,474000,290,239584000,243000,327,16350000,348000,4123,35555604714,11989000,5249,43042047435,17088,46012240
224385,5704,5164500000,35041675,2093,749500,358,164614000,427500,632,21400000,823500,3625,24936476574,11339500,4664,34404073741,17076,48381675
220641,5191,3740810000,23517290,1973,560500,471,569804000,484500,507,21640000,591000,3657,28038636338,10857500,5274,37178124627,17073,36010790
386260,5641,4409470000,37039090,2176,1075000,108,53452000,160500,1019,31990000,1513500,3758,19665437653,11366500,4352,28469810273,17054,51154590
224644,6375,5322920000,38873390,1823,794000,316,259837000,396000,433,22240000,573000,3701,23677616140,11254000,4402,30268166169,17050,51890390
222148,5453,3893450000,24048200,2204,625500,317,168483000,321000,673,23310000,714000,3321,27910246961,9760000,5071,40445308664,17039,35468700
220142,4412,4392700000,24142975,1626,394000,434,492864000,301500,302,15840000,295500,4332,41664197173,12454000,5893,56982967052,16999,37587975
386185,6476,5171400000,43783075,2717,1354500,245,81296000,366000,1194,38750000,1785000,2875,13060446112,8698500,3407,18230396648,16914,55987075
386285,6727,4470050000,37691975,2478,1230500,112,50493000,165000,1139,30800000,1702500,2962,11867483796,8923500,3487,19470731694,16905,49713475
282746,4542,4974520000,29394105,2211,679500,699,374097000,631500,222,11590000,243000,3987,32287444060,11854500,5197,39974877945,16858,42802605
224933,4728,4581090000,32257500,2016,880500,312,303194000,400500,493,25940000,667500,4320,29601720519,13005000,4981,37743184488,16850,47211000
386261,7784,5780640000,48225600,2150,1058500,294,117328000,430500,1215,42650000,1773000,2472,12577909873,7472500,2900,15395838782,16815,58960100
386387,6931,4829290000,38625785,2579,1249500,132,53709000,180000,1082,31430000,1557000,2807,13395927568,8554500,3279,18596455774,16810,50166785
226006,4512,3908200000,22311650,1966,432000,387,333864000,364500,362,18020000,348000,3637,38364566300,10259000,5900,58511803690,16764,33715150
326851,4120,3148290000,21094790,1241,386000,163,114405000,169500,350,17340000,414000,4693,49503244581,13570500,6190,85034699454,16757,35634790
346477,4184,3781650000,27439700,1218,438500,168,101954000,163500,338,12100000,397500,4600,50681747878,13633000,6234,71063009334,16742,42072200
386175,5858,4519650000,31643375,1903,742000,255,189433000,298500,585,26110000,720000,3617,25071213316,11067000,4519,32841154327,16737,44470875
225293,5845,4212650000,28824350,1930,734000,248,110264000,282000,542,22680000,661500,3586,22863678418,10840500,4547,30493815976,16698,41342350
386299,8075,6326000000,52283075,2149,1047500,107,53220000,157500,995,32470000,1437000,2437,11658958950,7420500,2918,17034596352,16681,62345575
203007,5200,4265300000,25681900,1716,482000,375,283430000,334500,356,16610000,426000,3822,33116334709,10784000,5152,40920326422,16621,37708400
386043,7178,4446400000,37409350,2827,1399500,184,60751000,276000,1520,37790000,2260500,2257,8371657804,6829000,2655,11813288067,16621,48174350
224980,5745,5914420000,44018100,2030,816500,364,182748000,457500,548,23960000,712500,3428,22463588961,10483500,4490,29566359307,16605,56488100
225240,5783,3467750000,24443450,1592,544000,111,92109000,118500,359,16140000,475500,3723,32486346738,10977500,5010,45684368550,16578,36558950
385845,6368,4327650000,36284800,2136,1056500,114,56129000,166500,1053,32620000,1549500,3141,14300788641,9515500,3756,21839895835,16568,48572800
262782,4387,3790570000,5932405,1610,363000,554,192129000,159000,926,33870000,453000,3668,20365448323,9260000,5416,25053938059,16561,16167405
219557,4152,4317350000,25941150,1846,571500,435,615603000,412500,369,17840000,402000,4231,37656223840,12240500,5494,50599612343,16527,39567650
385215,4259,5324990000,31929400,1741,560500,465,830886000,451500,254,15200000,288000,4370,38665564521,12824500,5424,48313149819,16513,46053900
385664,5305,5878600000,38133125,1456,525500,386,304687000,378000,494,23870000,573000,4013,27867985032,12237000,4856,36032840698,16510,51846625
224898,6301,5258150000,32333575,2274,619500,299,163977000,286500,638,23720000,708000,2789,18443169524,8496000,4205,28746032609,16506,42443575
386244,6048,4127890000,33790390,2057,994500,264,74593000,384000,1017,35650000,1488000,3243,13879865393,9795500,3821,19164862488,16450,46452390
386326,5665,3424140000,28720990,2792,1367000,363,147585000,534000,1136,38080000,1681500,2943,12623446290,8877000,3533,19313755317,16432,41180490
221583,4767,4664400000,30580025,1914,655000,512,555700000,522000,425,23500000,480000,3778,26925241078,11460000,5032,39717600609,16428,43697025
276247,6074,5233000000,37374925,1986,767500,230,178995000,229500,833,30490000,1105500,3243,19848681561,9921500,4057,25749070240,16423,49398925
385662,3954,3434000000,21617200,1381,449000,278,219266000,280500,308,13560000,363000,4653,42572429860,13714500,5846,53709514640,16420,36424200
279478,4776,5303500000,32044150,1510,476000,570,523464000,498000,294,16760000,321000,4052,34271124623,12062000,5208,44895451093,16410,45401150
224555,3809,3360700000,19670700,1900,525500,328,335999000,264000,254,12410000,264000,4238,37395416843,12670000,5851,46415097424,16380,33394200
386089,5349,3203200000,26462200,2559,1228500,271,155029000,387000,954,33720000,1422000,3295,15189459950,9991500,3898,20060651093,16326,39491200
386275,6027,4080050000,34184875,2171,1077000,161,125254000,238500,1303,41940000,1924500,3107,12249226140,9376000,3532,15808928672,16301,46800875
224470,6496,5294500000,38029000,2365,906000,306,210310000,321000,710,24210000,960000,2654,16120440849,8109500,3753,24114460216,16284,48325500
