شماره ترمینال,SumOfتعداد برداشت وجه,SumOfمبلغ برداشت وجه,SumOfکارمزد برداشت وجه,SumOfتعداد مانده گیری,SumOfکارمزد مانده گیری,SumOfتعداد پرداخت قبض,SumOfمبلغ پرداخت قبض,SumOfکارمزد شتابی پرداخت قبض,SumOfتعداد خرید شارژ,SumOfمبلغ خرید شارژ,SumOfکارمزد شتابی خرید شارژ,SumOfتعداد انتقال وجه,SumOfمبلغ انتقال وجه,SumOfکارمزد شتابی انتقال وجه,SumOfتعداد سایر تراکنش ها,SumOfمبلغ سایر تراکنش ها,tedad_kol,Expr1
224399,1914,1710480000,12801425,826,363500,180,72437000,256500,366,27200000,532500,1406,8414808818,4272000,1599,11089580743,6291,18225925
385632,1301,1090250000,7792800,784,243500,132,83158000,165000,237,8720000,297000,1499,12067077292,4709000,2263,19534036785,6216,13207300
386562,1853,1768050000,11959500,732,263000,166,187355000,171000,177,8580000,210000,1475,11165902712,4410500,1806,12855444483,6209,17014000
384262,1072,1063950000,5443060,720,173500,143,130488000,111000,80,4780000,79500,1598,13525275781,5034000,2522,19545115537,6135,10841060
386575,1972,987350000,8036750,1481,713000,47,28882000,69000,432,11630000,615000,1004,3888575000,3064000,1173,6021165000,6109,12497750
386521,2573,1879440000,15829040,1104,513500,54,13470000,79500,380,11280000,565500,873,4275540900,2629000,1088,7741574904,6072,19616540
386576,2144,1585000000,12681575,781,369000,125,262521000,118500,223,7510000,313500,1281,7636433400,3916000,1517,10328511735,6071,17398575
385706,1802,1330100000,9108600,717,289000,92,47327000,121500,295,7950000,342000,1434,8097727101,4262500,1731,11302888397,6071,14123600
264249,1627,1463800000,2666450,715,144000,194,87981000,76500,233,8770000,97500,1329,8337787308,3403500,1971,11268888346,6069,6387950
211323,2004,1519530000,8075935,508,167500,194,138335000,166500,174,8490000,174000,1432,9970486063,4199500,1752,12489430300,6064,12783435
385633,1546,1283710000,9244260,715,236500,226,204806000,279000,201,8920000,250500,1364,9521684283,4198000,1954,13777314542,6006,14208260
384797,1623,1712350000,10623725,799,247500,307,313510000,306000,128,7160000,163500,1320,10926451231,4085500,1824,16977736125,6001,15426225
386466,2415,1536400000,12532825,625,276000,84,47626000,118500,213,10410000,306000,1232,6939530942,3759500,1422,9303612786,5991,16992825
273987,2426,2069700000,14567725,712,236500,54,16415000,72000,314,9110000,387000,965,7176530099,3100500,1479,9997653263,5950,18363725
358127,2802,2063860000,17384115,851,421500,59,21292000,87000,350,10790000,504000,850,3975332316,2612000,1001,5988672621,5913,21008615
224398,1996,1535220000,11186170,605,268000,98,109180000,135000,231,9900000,295500,1366,8264215078,4129000,1610,10386654078,5906,16013670
386179,2308,1502850000,11577000,596,261500,89,59337000,111000,296,12850000,417000,1194,6666915071,3659000,1398,8086151873,5881,16025500
224826,1712,1277800000,8800475,814,240000,143,267446000,157500,185,7370000,252000,1134,8042056144,3535500,1878,11754734276,5866,12985475
220371,1458,1183840000,6295525,773,166000,159,305149000,144000,162,7410000,187500,1346,11165460936,3934000,1965,17399410373,5863,10727025
385660,1213,1370100000,8660650,765,252000,199,121320000,186000,163,6730000,189000,1512,12955793436,4581500,1941,16985463547,5793,13869150
276224,1919,1607750000,12361550,676,301000,74,178438000,100500,324,18070000,439500,1284,7996122226,3953000,1511,11589151845,5788,17155550
385819,1222,882620000,5591895,625,195500,98,100825000,102000,144,5070000,111000,1641,10724313206,5004000,2021,16762950597,5751,11004395
386619,2616,1756400000,14750050,960,471000,65,33359000,97500,369,10200000,552000,777,3767946100,2336000,956,8021111100,5743,18206550
385641,1566,1385400000,9668325,696,199000,122,132951000,99000,150,6840000,190500,1118,8870542889,3475500,2059,12718700842,5711,13632325
386465,1554,1296550000,7276000,566,139000,157,3041969000,148500,102,5720000,109500,1342,12053420464,3973000,1987,17013789551,5708,11646000
386429,1500,1720290000,14240475,572,275500,28,33808000,40500,156,6330000,234000,1580,11905695502,4783500,1856,17020936104,5692,19573975
224991,1689,1229500000,7978525,772,214000,98,45257000,109500,260,9690000,330000,1039,7019700472,3366500,1775,9901018944,5633,11998525
224412,1379,1139800000,3326050,887,233500,248,116661000,105000,240,11900000,175500,1200,8047678679,3379000,1660,9954199754,5614,7219050
386079,1253,1062550000,7705250,657,242000,308,164897000,367500,226,11780000,322500,1433,9227981246,4445000,1703,12390468646,5580,13082250
385288,1875,1445700000,10013425,708,219500,91,48100000,100500,217,6040000,279000,1072,8179094208,3234500,1586,10933955348,5549,13846925
224943,1240,1007680000,6277080,623,146500,201,313004000,135000,104,5170000,123000,1277,10221327147,4100000,2049,13142334403,5494,10781580
385918,1689,1278850000,10002375,600,264000,51,22170000,66000,146,4470000,198000,1365,9139444541,4166000,1631,11154596848,5482,14696375
280582,2261,1463080000,11429185,641,281000,122,65687000,162000,218,9940000,312000,981,5381459400,3000000,1191,7316251900,5414,15184185
364565,1182,909950000,6168450,582,178000,82,45015000,82500,159,6160000,216000,1333,13272293963,4069000,2072,20494005962,5410,10713950
386476,2538,1839730000,14988985,594,273500,97,31611000,138000,278,9660000,399000,723,4049234903,2225000,1127,6643060903,5357,18024485
386471,1501,914950000,7395000,826,394500,107,43417000,151500,214,8370000,306000,1244,5696759003,3810500,1433,7960932719,5325,12057500
224478,1899,1597050000,10038075,688,165500,92,24856000,103500,138,4960000,154500,1028,7789633580,3152000,1443,10141130140,5288,13613575
262159,1899,1190000000,9180000,580,238000,142,69283000,183000,171,6410000,238500,1144,5648596620,3513000,1352,6626906383,5288,13352500
224255,661,508450000,3647775,672,290500,74,65247000,82500,190,8400000,268500,1696,13627099556,5241000,1959,17333660643,5252,9530275
224397,2295,1486580000,11115790,577,234500,78,41088000,99000,238,10410000,324000,923,5688789686,2801000,1128,7296074060,5239,14574290
224250,1430,1187230000,7768150,543,206500,163,181058000,124500,80,3510000,100500,1355,9187518575,3971500,1641,11136015819,5212,12171150
386603,2085,1624400000,13437225,705,342500,76,38606000,111000,223,8720000,325500,961,5783237325,2952500,1153,7566273899,5203,17168725
386563,1545,1324800000,10722750,679,321500,58,31993000,84000,205,6420000,301500,1228,8846936726,3753500,1474,12703224251,5189,15183250
224559,836,1029900000,4656725,600,123000,195,310408000,121500,160,6930000,181500,1418,18772327177,3973500,1960,22865209991,5169,9056225
386582,2420,1898750000,16051825,920,454500,57,20734000,85500,288,9270000,429000,655,2864228550,1965000,805,4947018550,5145,18985825
385370,3186,3526140000,27474975,444,182500,76,29744000,103500,85,3700000,100500,612,2037599760,1738000,732,2652501775,5135,29599475
386602,2057,1556100000,12716000,687,324500,48,22114000,66000,200,7660000,297000,940,6003624788,2867500,1166,9132465686,5098,16271000
386248,1619,1233460000,9145320,604,257500,47,23211000,60000,82,3640000,112500,1243,8894775364,3789500,1472,10869763364,5067,13364820
386435,1973,1243550000,8646625,611,243500,61,41387000,81000,191,7190000,267000,985,6594964403,2948500,1185,8158943163,5006,12186625
385884,1701,1551420000,10790240,600,262000,119,94737000,147000,116,4980000,144000,1140,7430562901,3555000,1313,8951763581,4989,14898240
386621,2297,1489300000,12576600,750,366500,125,36358000,187500,336,9490000,499500,652,2601861892,1968000,782,3513627892,4942,15598100
379636,1673,1078000000,7443450,776,239000,231,82906000,273000,98,3460000,138000,959,4247371057,2922500,1177,5865280347,4914,11015950
340131,1827,1319620000,9713205,687,293500,123,85970000,148500,186,9140000,223500,970,5350664980,2889500,1121,7034049480,4914,13268205
386417,1873,1478740000,10445480,691,292000,34,17437000,37500,184,8210000,231000,923,5975393450,2878500,1161,8334140602,4866,13884480
386611,1202,1065000000,6470200,810,252000,211,114731000,181500,176,7030000,177000,1019,7852409552,3119000,1443,10426337018,4861,10199700
386479,1657,1319900000,11092500,492,236500,17,8097000,25500,147,4380000,214500,1164,7231710226,3535500,1353,9242622428,4830,15104500
386025,1505,1276490000,8604040,671,180000,156,77336000,190500,170,6820000,199500,775,6084927300,2453500,1548,12351868718,4825,11627540
386372,2280,1761300000,14800625,723,357000,19,8105000,28500,363,12280000,535500,658,3653046262,2011000,767,4338600262,4810,17732625
386612,844,813550000,5080875,657,238000,148,132226000,153000,104,5780000,120000,1331,9743797192,4055000,1679,11585981710,4763,9646875
265026,863,731300000,3062975,691,151000,116,190256000,91500,144,5980000,109500,1116,8476428242,3391500,1825,11560898230,4755,6806475
386554,2239,1554770000,12876650,505,244000,52,18636000,76500,337,10120000,492000,721,3777420721,2196500,867,5434887042,4721,15885650
386436,1487,1371950000,9313025,536,210000,67,65914000,79500,197,8790000,264000,1048,7512199003,3122500,1356,10636156805,4691,12989025
386346,1997,1274190000,10811065,809,402500,51,23462000,76500,551,15540000,825000,577,2034006725,1736000,690,3728201725,4675,13851065
386496,2083,1209100000,10046150,566,277500,84,24777000,118500,395,10930000,577500,694,2809794779,2096500,846,3870021295,4668,13116150
386419,1841,1647200000,5751100,518,101500,92,49270000,69000,112,4620000,129000,847,4420020001,2174000,1234,5801605894,4644,8224600
371333,1450,1129470000,8779650,609,276000,235,111526000,319500,191,9660000,279000,979,5929563512,2993500,1178,7733310594,4642,12647650
386206,972,772050000,6143205,523,244500,51,65590000,70500,114,5330000,166500,1337,9778946590,4082000,1601,16696703264,4598,10706705
224402,1587,1082810000,7717575,438,187500,67,59020000,78000,122,5050000,154500,1098,7967551845,3381000,1274,11734353600,4586,11518575
385912,827,604100000,4458675,493,212500,30,638081000,37500,269,10920000,373500,1370,9035696998,4054000,1595,11463502768,4584,9136175
386606,1568,1491570000,12138595,822,366000,63,23016000,85500,161,5140000,235500,896,5407350030,2730000,1071,8103185530,4581,15555595
386529,1831,1149710000,9431345,721,350000,42,13685000,63000,256,7590000,361500,775,4466926672,2341000,926,6547676931,4551,12546845
385900,1571,1717550000,13647600,577,273000,83,45519000,120000,274,21950000,319500,916,6993653177,2834500,1115,9796170113,4536,17194600
226893,1938,1097440000,8246870,691,293500,46,28604000,54000,178,7240000,235500,760,3774813052,2273000,890,5642641156,4503,11102870
268070,1274,1008510000,8341560,397,194500,185,97303000,274500,238,9560000,351000,1115,7035069290,3402000,1265,9271441290,4474,12563560
224401,2005,1101970000,8802345,822,388500,62,24481000,85500,374,12060000,543000,520,2742688000,1595000,670,3500611000,4453,11414345
224641,2113,1077060000,8118605,485,207000,105,40393000,130500,108,4780000,156000,752,4410392780,2334000,883,6047813174,4446,10946105
283818,1267,1038200000,3502000,635,178000,117,71479000,57000,192,6310000,175500,949,6086976747,2559000,1273,8159517748,4433,6471500
386196,992,677400000,5322615,535,239500,53,30496000,75000,315,13050000,448500,1155,7047335460,3603500,1372,8871263635,4422,9689115
386629,1308,1033350000,8582450,929,454500,73,40366000,108000,297,8670000,438000,808,3367252000,2442500,972,5342931614,4387,12025450
386381,2354,1798650000,14875425,489,234500,43,11109000,64500,217,8260000,322500,581,3697535000,1727000,701,4674692951,4385,17223925
386585,2109,1354650000,11404875,847,419000,11,5396000,16500,328,11030000,487500,474,2529330240,1432500,585,3190349404,4354,13760375
224731,1015,848250000,2759100,488,134500,117,59328000,57000,118,4740000,81000,1154,7506940780,2881500,1457,8990513290,4349,5913100
224387,886,742450000,5092350,470,136500,93,47199000,103500,97,3890000,109500,1136,11243934045,3459500,1661,14555828005,4343,8901350
386395,1729,1217950000,10222525,828,406000,132,40219000,196500,335,10670000,499500,582,2745940369,1764500,703,3654501525,4309,13089025
386543,1909,1409800000,11798425,666,315000,82,21819000,109500,211,8580000,301500,626,3119074110,1893500,783,4017255035,4277,14417925
367305,1141,893600000,7182500,667,320500,49,392902000,67500,297,12570000,426000,939,5665653361,2840500,1072,6930919947,4165,10837000
386542,1655,1201450000,10116700,781,363500,62,19062000,93000,345,12370000,513000,600,2810085492,1822000,697,4433754492,4140,12908200
385909,926,659650000,5355850,571,273500,4,6268000,6000,582,21620000,868500,927,4116138246,2836000,1121,5725769596,4131,9339850
224403,1539,1235650000,9036775,494,211000,105,51279000,100500,207,8610000,256500,807,4716791836,2403500,951,5650482082,4103,12008275
386577,1432,1279500000,10484750,527,247500,50,93215000,69000,233,6240000,340500,851,4280167283,2602500,994,5797202283,4087,13744250
386617,1498,1187450000,9910150,628,306000,41,20987000,61500,176,6350000,259500,795,4145091400,2408000,938,5565423769,4076,12945150
386426,1389,1149500000,8038450,364,160000,62,204918000,88500,125,7630000,157500,974,6042341350,3017000,1118,7693625199,4032,11461450
386475,1542,1190150000,9530625,559,266000,58,23150000,64500,194,8110000,286500,763,3749371992,2312000,912,4974653214,4028,12459625
385587,1260,1226050000,8604550,474,180000,149,88039000,187500,127,7670000,177000,920,5579337395,2863500,1088,7318765395,4018,12012550
386211,1516,1088040000,7501845,467,189000,37,56394000,36000,162,8330000,138000,826,4814880887,2498000,1001,6383481495,4009,10362845
281882,1354,1039900000,8016775,373,159500,93,43024000,112500,81,3770000,111000,952,5964551384,2934000,1092,7026566384,3945,11333775
386535,1321,1070550000,9045700,544,269500,61,22363000,91500,167,6350000,249000,827,5477209000,2525000,1008,8637550250,3928,12180700
386430,2161,1754340000,14675420,630,311500,74,20371000,111000,237,8540000,352500,369,1962959000,1119000,447,2670089000,3918,16569420
386587,1089,1009100000,5739625,379,152000,63,43732000,40500,91,4760000,78000,1048,5836515000,3246000,1225,6950663155,3895,9256125
386410,1460,1092850000,8991725,517,253000,22,6799000,27000,251,7780000,364500,717,4102834176,2183500,846,4957382147,3813,11819725
224400,1448,995760000,7631045,288,118000,71,38108000,81000,101,5710000,144000,862,6510088779,2666000,1022,7527718212,3792,10640045
296396,1367,951830000,7546130,532,243500,218,67447000,319500,247,8540000,360000,617,2664237000,1888000,755,3386891980,3736,10357130
386540,1784,972590000,8241175,742,364000,45,12193000,67500,366,11390000,547500,335,1879452700,1004500,444,2849787705,3716,10224675
386531,1682,1087420000,8697625,614,295500,53,18625000,76500,272,9550000,361500,446,2163262260,1383500,557,3058242260,3624,10814625
224247,827,602100000,1948625,579,179500,94,39706000,57000,118,5080000,94500,795,4315345031,2203000,1126,5878138236,3539,4482625
224246,986,495000000,1317925,385,121500,98,323667000,39000,149,7990000,87000,840,4096667931,2216000,1036,5047135285,3494,3781425
386558,1587,1208300000,9887200,610,287500,13,3396000,19500,155,4580000,219000,512,3023472600,1562000,601,3924552600,3478,11975200
386382,1389,940370000,7328275,401,170500,55,56588000,70500,144,5820000,201000,675,3950138665,2102000,804,5069764905,3468,9872275
318498,977,936900000,7852300,327,160500,79,155988000,118500,82,4950000,121500,940,5969930989,2860000,1054,7492572989,3459,11112800
386423,1174,802550000,6455750,479,227500,13,3758000,12000,180,5780000,261000,709,4775680473,2186000,878,5890124042,3433,9142250
384822,1013,702840000,5317005,476,171000,34,11207000,46500,201,7550000,223500,741,4275152178,2239000,967,5364755166,3432,7997005
385910,611,413900000,3320525,483,235000,17,17342000,22500,289,12440000,426000,898,5126163843,2755000,1098,7587402630,3396,6759025
386566,1268,1088300000,8891850,515,235000,58,40335000,82500,103,3420000,138000,647,3532579900,1977500,803,4791970900,3394,11324850
386411,1197,797450000,3670300,546,166500,25,10949000,24000,88,3220000,94500,690,3496015505,2024000,836,4312184508,3382,5979300
268449,960,829700000,5097025,550,137000,62,52234000,55500,101,3870000,112500,643,4702664098,2026000,1049,7166552928,3365,7428025
386240,1306,1013200000,7778350,362,167500,65,75067000,79500,97,3760000,130500,684,4668147800,2047000,850,6507257060,3364,10202850
386434,1023,887300000,6842925,433,181000,77,97245000,105000,155,8780000,225000,757,5400909368,2324000,903,6991546435,3348,9677925
386085,1239,595350000,5006500,574,286500,20,6302000,30000,36,1200000,54000,652,2291482722,1962000,824,4115831762,3345,7339000
386627,1218,1283400000,9813250,402,187000,31,18250000,37500,125,6290000,169500,726,4427718400,2200500,821,4898445102,3323,12407750
386623,1431,916250000,7712900,598,296000,58,19211000,87000,239,7040000,354000,437,1948426900,1323000,549,2743639640,3312,9772900
298486,1075,734800000,5316750,436,172000,72,35519000,94500,115,5210000,138000,714,3873037792,2201500,840,4632934314,3252,7922750
276574,1702,963820000,7936875,397,190500,39,25411000,55500,268,7370000,402000,371,1750276500,1121500,472,3269058636,3249,9706375
386609,1080,736650000,4114000,368,104000,55,62854000,58500,69,3360000,73500,666,6402531507,1923500,998,9980086866,3236,6273500
386615,1349,864220000,7330145,647,320000,65,20747000,97500,223,7370000,334500,410,1713890460,1232000,515,2755802266,3209,9314145
385828,1126,687320000,5566990,648,317000,84,25178000,126000,149,5600000,219000,544,2573560961,1701500,631,3514018961,3182,7930490
224386,819,550510000,3532855,459,109000,109,119744000,118500,156,4930000,193500,519,2510137875,1643500,1097,3950244767,3159,5597355
376186,845,668500000,5407700,374,167000,118,41089000,171000,95,4330000,139500,785,4464943329,2396000,930,5585365378,3147,8281200
386537,1152,852880000,6948155,441,205500,23,8010000,34500,161,5630000,220500,619,3328680606,1852500,746,5072396606,3142,9261155
265025,459,435050000,1916750,482,110500,43,57453000,22500,61,3360000,48000,768,5596940534,2428000,1270,8790606622,3083,4525750
385829,1218,945000000,7699300,306,142000,136,45992000,202500,104,4510000,148500,581,5468480000,2159000,657,5813190146,3002,10351300
385824,784,634700000,3583600,376,145000,53,19010000,39000,296,10870000,384000,649,3055695886,1934000,833,4227591736,2991,6085600
386301,1166,705450000,5840350,538,267500,28,96331000,42000,196,5150000,294000,440,2152789500,1371000,574,3192303619,2942,7814850
386487,1148,908050000,7510600,442,213500,27,8322000,40500,157,4140000,228000,533,3434886700,1627000,625,4366465170,2932,9619600
385885,619,505200000,1520650,483,118000,146,73794000,138000,138,5960000,111000,676,2878960318,1788500,855,3686830158,2917,3676150
385830,910,701330000,5512080,275,105000,201,47297000,277500,257,9740000,351000,545,2296725381,1702000,680,2883645381,2868,7947580
224637,951,600180000,4278985,333,133500,42,17595000,52500,96,4370000,117000,592,3201921900,1842500,778,4615756900,2792,6424485
386482,1069,596500000,4715800,489,223500,20,8698000,27000,176,6780000,243000,467,2277428103,1422500,566,2600848603,2787,6631800
386388,653,563280000,4691830,618,301500,4,1688000,6000,116,3650000,171000,602,3133630000,1840000,750,3981855000,2743,7010330
386574,998,840250000,6849300,417,194000,54,28750000,72000,135,4720000,180000,503,2649213650,1531000,619,4388463182,2726,8826300
386589,956,684900000,5505620,575,275500,23,8034000,25500,159,5140000,226500,461,2125375900,1417000,548,2570122400,2722,7450120
386527,1171,835100000,6983175,413,195500,23,6753000,34500,108,3060000,162000,449,2329657800,1364000,538,3186165800,2702,8739175
386565,999,691210000,5671115,289,132500,41,34581000,61500,83,2650000,121500,589,3514296194,1783500,698,5366971194,2699,7770115
386170,977,705100000,2047225,304,75000,69,32084000,27000,80,3230000,94500,557,3775925186,1462000,690,4403007218,2677,3705725
386444,1069,803050000,6060925,236,91000,71,44749000,93000,58,3500000,82500,495,2751401598,1442000,709,4882145613,2638,7769425
386559,734,579200000,4720475,413,194000,370,986134000,537000,119,4480000,172500,436,2081854505,1326000,506,3299015510,2578,6949975
384063,702,516480000,1419330,282,59500,42,14886000,21000,154,6990000,93000,515,2614968793,1368000,792,3601355883,2487,2960830
386637,883,818000000,6892650,340,164000,9,1778000,13500,93,3110000,139500,517,2229126386,1559000,631,3056783186,2473,8768650
386567,825,700390000,5600565,287,126500,10,7141000,15000,82,2970000,111000,580,3407064000,1763500,687,4535736373,2471,7616565
386495,613,413630000,2944825,251,100000,21,21938000,18000,87,3280000,130500,688,5374149200,2073000,797,6640695222,2457,5266325
202247,743,698500000,1157700,381,68000,104,46330000,48000,18,770000,4500,500,3362823023,1321500,698,4148161952,2444,2599700
385905,1071,788800000,6375000,416,201500,48,23371000,60000,127,3850000,186000,355,1685727525,1078500,390,1964107525,2407,7901000
386319,892,707300000,5833550,417,202500,13,5738000,19500,174,5510000,258000,409,1944582000,1253000,492,2384358663,2397,7566550
385848,543,394850000,3209600,431,195000,23,10364000,34500,69,4500000,103500,590,3087640850,1789500,736,4664801850,2392,5332100
385888,711,476570000,1073975,249,76500,52,18916000,27000,154,10450000,100500,509,2476658051,1370500,683,2923505051,2358,2648475
383884,779,693200000,2392750,205,70000,61,47348000,36000,89,10570000,88500,566,4544149187,1717500,653,6940782346,2353,4304750
385585,400,497450000,2550425,191,59000,87,716184000,49500,22,1590000,15000,723,5961643820,2179000,914,8207956698,2337,4852925
386519,1095,911450000,7422625,273,124500,56,14776000,82500,148,4720000,217500,334,2229475000,1007500,407,2612270000,2313,8854625
224248,468,404200000,2953750,286,121500,66,39124000,79500,64,4240000,87000,659,4094518253,2055500,757,4720353253,2300,5297250
224719,439,338100000,1473050,208,74000,53,49040000,34500,240,10380000,247500,576,2842006611,1531500,684,3303293611,2200,3360550
386560,737,483350000,4030275,387,178500,16,16365000,24000,137,4090000,204000,405,1825548577,1239500,491,2699299731,2173,5676275
385814,658,387800000,2991320,177,79000,38,17078000,49500,68,1940000,69000,531,4109130800,1626000,677,5647737418,2149,4814820
358128,739,627700000,4176050,239,85500,64,41756000,69000,62,2550000,76500,474,3327252749,1464500,560,4561887749,2138,5871550
385676,402,260000000,2095675,327,135500,20,12396000,27000,172,6510000,238500,537,2680475500,1141000,671,3134583900,2129,3637675
386405,1055,679050000,1474325,199,30000,11,6533000,6000,17,780000,18000,347,1824153050,876500,481,2558357770,2110,2404825
386573,876,525950000,4432325,364,175000,15,4073000,22500,175,4350000,258000,298,1035205878,900500,360,1318435889,2088,5788325
384823,770,541840000,4128365,299,117500,35,21466000,46500,67,3010000,88500,356,2031371215,1097500,547,2903725215,2074,5478365
224726,527,376740000,2863565,369,155500,50,19886000,73500,113,4700000,165000,455,2253195000,1416000,551,3035039612,2065,4673565
386596,663,511750000,4228325,592,290500,29,13178000,42000,150,4910000,223500,277,1233065000,836000,340,1755290000,2051,5620325
386605,948,679250000,5557300,340,144000,209,68639000,25500,116,3550000,160500,200,916724667,603500,233,1412339247,2046,6490800
386518,693,723260000,5742005,250,115500,14,7581000,19500,67,4040000,94500,449,3300683000,1386000,518,3926920891,1991,7357505
386341,447,545500000,2797350,220,52000,66,792070000,48000,61,4820000,52500,452,5048909554,1306000,706,8346867772,1952,4255850
386593,869,556550000,4630375,325,157500,24,5339000,30000,78,2890000,106500,285,1415515000,854000,349,1811217000,1930,5778375
385904,483,328850000,2654550,354,173000,8,2353000,12000,78,2280000,115500,402,1229727000,1263000,545,2179252583,1870,4218050
386456,499,442350000,3397025,251,103500,44,16950000,57000,94,5300000,120000,445,2620412400,1383500,525,3422508400,1858,5061025
385817,450,313420000,2661520,193,94500,59,13445000,81000,222,7870000,333000,411,1743565000,1241000,466,2028493000,1801,4411020
223083,784,701300000,5694575,259,121000,17,8826000,22500,145,8600000,211500,260,1607747000,790500,320,2434697000,1785,6840075
386636,694,458300000,3827125,293,140000,37,10571000,54000,37,840000,43500,301,1133422000,923500,421,1866281457,1783,4988125
383230,360,331350000,1087575,220,51000,57,28584000,34500,48,1730000,13500,499,4512672440,1286500,595,5081577940,1779,2473075
385540,607,353200000,2623525,187,86500,22,12609000,22500,93,4930000,118500,397,2233189320,1243500,458,3190617360,1764,4094525
386604,436,400030000,1888955,180,54000,120,100643000,75000,32,2480000,37500,435,2668007568,1335000,529,5165743044,1732,3390455
384461,416,376000000,2946525,170,81500,39,19803000,52500,60,2640000,84000,462,3129003810,1442500,520,3977630205,1667,4607025
384691,345,239340000,1752445,331,123500,25,8115000,30000,90,3600000,109500,344,1729673224,1036500,524,2576647609,1659,3051945
386557,688,486350000,3944000,233,110000,14,15354000,19500,71,2710000,100500,292,1443520000,900500,339,1700348004,1637,5074500
385810,474,353450000,2880225,277,135500,16,6346000,18000,204,6420000,303000,294,1294198000,894500,349,2048449424,1614,4231225
302446,475,372600000,2867050,259,113000,62,54133000,37500,62,4070000,81000,337,1784688798,1053500,397,2547806379,1592,4152050
386613,489,331880000,2793780,336,160000,4,2006000,6000,130,3850000,193500,278,1445818000,852500,321,1651188000,1558,4005780
386614,501,355370000,2992595,246,120500,12,9734000,18000,97,2790000,144000,319,1425956429,965500,371,2415930258,1546,4240595
224418,576,457410000,3624060,142,59000,51,32468000,66000,67,4150000,99000,303,1769058308,975000,362,2080783308,1501,4823060
386630,555,361500000,3006110,311,141000,19,12514000,28500,76,2240000,108000,240,1242530000,728500,296,3818750700,1497,4012110
384811,527,408170000,1789590,180,46500,38,20939000,34500,33,2010000,43500,323,2297817216,871000,382,2550348216,1483,2785090
386586,382,253300000,1918450,152,67000,13,5488000,12000,44,1840000,63000,391,3085283000,1192500,464,3865273001,1446,3252950
386592,696,449400000,3755725,270,131000,15,3534000,22500,107,4030000,151500,156,722618000,474000,197,1649644539,1441,4534725
279479,366,369600000,2076975,177,54500,47,102849000,25500,70,2610000,48000,318,2450509500,918000,415,3228509500,1393,3122975
384692,365,348480000,2386290,164,65500,85,77617000,63000,14,470000,19500,341,2327285794,1119000,416,3131658794,1385,3653290
386588,430,228450000,1913775,243,111500,19,5537000,28500,94,3240000,136500,246,885415240,742500,292,1638057394,1324,2932775
386166,556,346800000,2753150,194,94500,18,6047000,27000,90,3010000,135000,212,961745100,645500,238,1034990100,1308,3655150
386544,517,368950000,3071900,191,82000,10,2611000,13500,101,3460000,144000,221,1058849000,684500,267,1303533247,1307,3995900
386026,269,337450000,1868725,208,60000,32,14144000,37500,67,4940000,94500,284,2014813961,852500,394,2635944961,1254,2913225
386590,370,332000000,2821575,287,141000,10,1684000,15000,57,1980000,85500,205,875198692,618000,254,1668588692,1183,3681075
296190,430,313260000,2549490,167,76000,31,14463000,43500,73,3490000,105000,176,1178729920,538000,252,1667911840,1129,3311990
386595,384,224700000,1765025,151,66000,2,2400000,3000,47,2300000,58500,221,1200463000,654500,293,1690613002,1098,2547025
385911,269,249900000,1699575,150,67500,3,3334000,4500,157,7010000,223500,235,1029872750,721000,270,1383092750,1084,2716075
386427,550,428150000,825775,144,21000,31,27244000,13500,18,1080000,7500,137,1061182175,361500,198,1458458208,1078,1229275
386532,476,283900000,2356625,194,90500,16,3861000,22500,137,4320000,196500,117,462902000,354500,135,1551552000,1075,3020625
386413,486,275150000,464525,132,38500,10,5907000,7500,38,1510000,16500,154,582664000,395500,191,676364000,1011,922525
384723,304,196600000,592450,98,31000,7,2172000,1500,46,1510000,27000,212,1071478344,676500,291,1726609561,958,1328450
385865,270,220500000,1315800,99,36000,27,17236000,30000,9,140000,12000,253,1351315907,808500,281,1795555907,939,2202300
386631,525,395500000,3307350,128,55500,4,1117000,6000,26,660000,37500,85,354250000,252500,142,631845000,910,3658850
386572,335,174550000,1465400,167,81500,3,2209000,4500,62,1660000,90000,152,527583000,457500,187,720309000,906,2098900
386591,390,258050000,2159425,209,100000,4,624000,6000,52,1850000,73500,115,489806000,345000,136,802966000,906,2683925
385854,258,150760000,1202835,187,90000,13,12217000,18000,41,1230000,60000,134,467411824,428500,168,600231824,801,1799335
386488,205,171650000,1351075,43,18500,1,361000,1500,6,310000,9000,226,1820411001,692500,273,2306776112,754,2072575
386594,320,251700000,2069325,111,49500,12,2584000,18000,45,1900000,63000,104,536172000,318500,133,653592000,725,2518325
386622,206,180100000,1459450,101,44500,8,2657000,12000,15,650000,22500,161,884353000,492500,212,1515162108,703,2030950
386483,156,123880000,989655,91,43500,1,162000,1500,18,680000,27000,191,1554369000,570000,224,2026569100,681,1631655
386446,234,160200000,475575,97,15500,5,16558000,7500,20,910000,4500,126,727299700,374500,157,1110799999,639,877575
386624,137,114600000,859775,175,79000,9,5504000,10500,28,1030000,42000,131,675577000,399500,158,878262000,638,1390775
386638,192,192800000,1491325,101,45000,4,4125000,6000,81,2540000,111000,106,538735000,332500,132,594495000,616,1985825
384809,169,138660000,747065,88,31000,11,8772000,3000,11,600000,12000,139,1152189530,379000,180,1320319530,598,1172065
385855,323,226150000,1885300,101,49500,4,1421000,6000,42,1120000,61500,46,300610000,141500,52,396780000,568,2143800
